place,type,address,시군구명,동명
푸르지오아파트 어린이놀이터1(207동앞),주택단지,"서울특별시 강남구 자곡로 21 (세곡동, LH푸르지오)",강남구,세곡동
푸르지오아파트 어린이놀이터2(201동앞),주택단지,"서울특별시 강남구 자곡로 21 (세곡동, LH푸르지오)",강남구,세곡동
푸르지오아파트 어린이놀이터3(구립어린이집앞),주택단지,"서울특별시 강남구 자곡로 21 (세곡동, LH푸르지오)",강남구,세곡동
대청아파트 305동 놀이터,주택단지,"서울특별시 강남구 개포로109길 21  (개포동, 대청아파트)",강남구,개포동
선경아파트 7동 놀이터,주택단지,서울특별시 강남구 삼성로 151 (대치동),강남구,대치동
은곡마을공원,도시공원,서울 강남구 세곡동369-3,강남구,세곡동
SH아파트 102동 앞 놀이터3,주택단지,"서울특별시 강남구 개포로109길 5 (개포동, 대치아파트)",강남구,개포동
일원느티나무공원,도시공원,서울 강남구 일원동730-2,강남구,일원동
일원개나리공원,도시공원,서울 강남구 일원동730-3,강남구,일원동
강변오솔길 어린이놀이터,도시공원,서울 강남구 청담동107-1,강남구,청담동
역삼월드메르디앙아파트 어린이놀이터,주택단지,서울특별시 강남구 도곡로21길 15 (역삼동),강남구,역삼동
삼성1차아파트 놀이터,주택단지,서울특별시 강남구 삼성로133길 20 (청담동),강남구,청담동
세곡해오름근린공원,도시공원,서울 강남구 세곡동525-1,강남구,세곡동
대치목련공원,도시공원,서울특별시 강남구 도곡로77길 22 (대치동),강남구,대치동
청담우방아파트 어린이놀이터,주택단지,서울특별시 강남구 학동로 409 (청담동),강남구,청담동
영풍마드레빌아파트 어린이놀이터,주택단지,서울특별시 강남구 학동로63길 13 (청담동),강남구,청담동
논현목련공원,도시공원,서울 강남구 논현동137-18,강남구,논현동
궁마을공원,도시공원,서울 강남구 수서동465-15,강남구,수서동
못골공원,도시공원,서울 강남구 자곡동447-23 외 1필지,강남구,자곡동
아동복지센터 자연학습장 놀이터,아동복지시설,서울특별시 강남구 광평로34길 124 (수서동),강남구,수서동
CCLC어학원,학원,서울특별시 강남구 선릉로112길 7 (삼성동)CCLC어학원,강남구,삼성동
대청근린공원(경로당 옆 놀이터),도시공원,서울 강남구 일원동621,강남구,일원동
대청근린공원(영희초교 앞 놀이터),도시공원,서울 강남구 일원동621,강남구,일원동
개포경남아파트 9동 뒤,주택단지,서울특별시 강남구 언주로 110 (개포동),강남구,개포동
태화어린이집 내 놀이터,어린이집,서울특별시 강남구 광평로 185 (수서동),강남구,수서동
신사어린이집 놀이터,어린이집,서울특별시 강남구 도산대로15길 26 (신사동),강남구,신사동
세곡SH아파트(4단지) 405동과 407동 사이 놀이터,주택단지,서울특별시 강남구 헌릉로590길 88 (세곡동，세곡리엔파크4단지),강남구,세곡동
역삼럭키아파트108동어린이놀이터,주택단지,서울특별시 강남구 논현로 213 (도곡동),강남구,도곡동
역삼럭키아파트107동어린이놀이터,주택단지,서울특별시 강남구 논현로 213 (도곡동),강남구,도곡동
역삼럭키아파트104동어린이놀이터,주택단지,서울특별시 강남구 논현로 213 (도곡동),강남구,도곡동
대치삼성아파트 111동 놀이터,주택단지,서울특별시 강남구 도곡로78길 22 (대치동),강남구,대치동
대치삼성아파트 102동 놀이터,주택단지,서울특별시 강남구 도곡로78길 22 (대치동),강남구,대치동
개나리 SK-VIEW아파트 놀이터,주택단지,서울특별시 강남구 역삼로 315-1 (역삼동),강남구,역삼동
청담한신아파트 101동 놀이터,주택단지,서울특별시 강남구 삼성로135길 47 (청담동),강남구,청담동
청담한신아파트 102동 놀이터,주택단지,서울특별시 강남구 삼성로135길 47 (청담동),강남구,청담동
역삼장미공원,도시공원,서울특별시 강남구 언주로65길 16 (역삼동),강남구,역삼동
세곡천공원,도시공원,서울 강남구 세곡동522-1,강남구,세곡동
청수근린공원,도시공원,서울 강남구 청담동134-13,강남구,청담동
대왕공원,도시공원,서울 강남구 세곡동526-2,강남구,세곡동
지예슬어린이집 놀이터,어린이집,서울특별시 강남구 테헤란로25길 43 (역삼동),강남구,역삼동
오즈의마법사유치원,유치원,서울특별시 강남구 헌릉로618길 14 (세곡동)오즈의마법사유치원,강남구,세곡동
리라유치원,유치원,서울특별시 강남구 광평로19길 15 (일원동),강남구,일원동
IBK 참좋은어린이집 놀이터,어린이집,서울특별시 강남구 선릉로 332 (대치동),강남구,대치동
논현신동아아파트 관리사무소 놀이터,주택단지,서울특별시 강남구 강남대로146길 28 (논현동),강남구,논현동
일원은행나무공원,도시공원,서울 강남구 일원동615-2,강남구,일원동
삼성까치공원,도시공원,서울 강남구 삼성동85,강남구,삼성동
논현까치공원,도시공원,서울 강남구 논현동162-11,강남구,논현동
개포4차현대아파트,주택단지,서울특별시 강남구 개포로110길 21 (일원동),강남구,일원동
대림역삼아파트놀이터,주택단지,서울특별시 강남구 언주로 316 (역삼동),강남구,역삼동
논현베르빌아파트놀이터,주택단지,서울특별시 강남구 학동로30길 21 (논현동),강남구,논현동
거평프리젠아파트놀이터,주택단지,서울특별시 강남구 강남대로112길 41 (논현동),강남구,논현동
쌍용한우리아파트놀이터,주택단지,서울특별시 강남구 도산대로50길 43 (논현동),강남구,논현동
아이파크 삼성동 아파트 어린이놀이터,주택단지,서울특별시 강남구 영동대로 640 (삼성동),강남구,삼성동
압구정아람어린이집 놀이터,어린이집,서울특별시 강남구 압구정로 311 (압구정동),강남구,압구정동
논현신동아아파트 102동 놀이터,주택단지,서울특별시 강남구 강남대로146길 28 (논현동),강남구,논현동
예지공원,도시공원,서울 강남구 개포동12-7,강남구,개포동
강남SLP어학원,학원,서울특별시 강남구 개포로 626 (일원동),강남구,일원동
수서아파트117동놀이터,주택단지,"서울특별시 강남구 양재대로55길 12 (일원동, 수서아파트)일원동, 수서아파트",강남구,일원동
서울대모초등학교,학교,서울특별시 강남구 광평로20길 27 (일원동),강남구,일원동
삼성동 중앙하이츠빌리지아파트 105동 놀이터,주택단지,서울특별시 강남구 학동로68길 30 (삼성동),강남구,삼성동
삼성동 중앙하이츠빌리지아파트 101동앞 놀이터,주택단지,서울특별시 강남구 학동로68길 30 (삼성동),강남구,삼성동
자이아파트 103동 앞 놀이터,주택단지,"서울특별시 강남구 영동대로138길 12 (청담동, 청담자이아파트)",강남구,청담동
한솔근린공원,도시공원,서울 강남구 일원동732,강남구,일원동
서울역삼초등학교병설유치원,유치원,서울특별시 강남구 강남대로66길 21 (역삼동),강남구,역삼동
신동아아파트 1동 앞,주택단지,서울특별시 강남구 학동로105길 30 (청담동),강남구,청담동
청담현대3차아파트 동쪽,주택단지,서울특별시 강남구 도산대로101길 29 (청담동),강남구,청담동
청담현대3차아파트 서쪽,주택단지,서울특별시 강남구 도산대로101길 29 (청담동),강남구,청담동
푸른마을아파트 놀이터 (105동 뒤),주택단지,서울특별시 강남구 광평로9길 34 (일원동),강남구,일원동
푸른마을아파트 107동놀이터,주택단지,서울특별시 강남구 광평로9길 34 (일원동),강남구,일원동
푸른마을아파트 102동 뒤,주택단지,서울특별시 강남구 광평로9길 34 (일원동),강남구,일원동
수서아파트 121동 옆,주택단지,"서울특별시 강남구 양재대로55길 12 (일원동, 수서아파트)",강남구,일원동
수서 동익아파트803동앞 놀이터,주택단지,서울특별시 강남구 광평로39길 3 (수서동),강남구,수서동
청솔빌리지아파트 놀이터,주택단지,서울특별시 강남구 광평로10길 50 (일원동),강남구,일원동
청담삼성진흥아파트 2동 놀이터,주택단지,서울특별시 강남구 학동로87길 9 (청담동),강남구,청담동
청담삼성진흥아파트 1동 놀이터,주택단지,서울특별시 강남구 학동로87길 9 (청담동),강남구,청담동
서울대청초등학교,학교,"서울특별시 강남구 양재대로55길 28(일원동, 대청초등학교)",강남구,일원동
동부센트레빌아파트 놀이터,주택단지,서울특별시 강남구 언주로116길 6 (논현동),강남구,논현동
강남데시앙파크 503동 놀이터,주택단지,"서울특별시 강남구 헌릉로590길 63 (세곡동, 강남데시앙파크)",강남구,세곡동
강남데시앙파크 509동 514동 사이 놀이터,주택단지,"서울특별시 강남구 헌릉로590길 63 (세곡동, 강남데시앙파크)",강남구,세곡동
금호어울림아파트 놀이터,주택단지,서울특별시 강남구 도곡로7길 22 (역삼동),강남구,역삼동
강남신동아파밀리에 2단지 204동 놀이터,주택단지,"서울특별시 강남구 헌릉로590길 10 (세곡동, 리엔파크2단지)",강남구,세곡동
개나리푸르지오아파트 304동,주택단지,서울특별시 강남구 역삼로 314 (역삼동),강남구,역삼동
역삼푸르지오아파트 110동 앞,주택단지,서울특별시 강남구 언주로 332 (역삼동),강남구,역삼동
역삼푸르지오아파트 108동 앞,주택단지,서울특별시 강남구 언주로 332 (역삼동),강남구,역삼동
개나리래미안아파트 104동 옆,주택단지,서울특별시 강남구 역삼로 306 (역삼동),강남구,역삼동
개나리래미안아파트 105동 앞,주택단지,서울특별시 강남구 역삼로 306 (역삼동),강남구,역삼동
래미안펜타빌아파트,주택단지,서울특별시 강남구 역삼로 309 (역삼동),강남구,역삼동
역삼아아파크아파트207동앞 어린이놀이터,주택단지,서울특별시 강남구 역삼로 307 (역삼동),강남구,역삼동
역삼아이파크아파트203동앞 어린이놀이터,주택단지,서울특별시 강남구 역삼로 307 (역삼동),강남구,역삼동
구현대아파트 64동 옆,주택단지,서울특별시 강남구 압구정로39길 58 (압구정동),강남구,압구정동
구현대아파트 54동 옆,주택단지,서울특별시 강남구 압구정로33길 70 (압구정동),강남구,압구정동
구현대아파트 86동옆 놀이터,주택단지,"서울특별시 강남구 압구정로 201 (압구정동, 현대아파트)",강남구,압구정동
구현대아파트 80동 앞,주택단지,서울특별시 강남구 압구정로 201 (압구정동),강남구,압구정동
구현대아파트 78동 앞,주택단지,서울특별시 강남구 압구정로 201 (압구정동),강남구,압구정동
구현대아파트 74동옆 놀이터,주택단지,서울특별시 강남구 압구정로 201 (압구정동),강남구,압구정동
구현대아파트 72동옆 놀이터,주택단지,서울특별시 강남구 압구정로29길 68 (압구정동),강남구,압구정동
구현대아파트 23동옆 놀이터,주택단지,서울특별시 강남구 압구정로29길 71 (압구정동),강남구,압구정동
구현대아파트 21동 앞,주택단지,서울특별시 강남구 압구정로29길 71 (압구정동),강남구,압구정동
구현대아파트 20동 앞,주택단지,서울특별시 강남구 압구정로29길 71 (압구정동),강남구,압구정동
미성1차아파트 1동 앞,주택단지,서울특별시 강남구 압구정로11길 17 (압구정동),강남구,압구정동
로데오현대아파트,주택단지,서울특별시 강남구 압구정로50길 28 (신사동),강남구,신사동
신성아파트,주택단지,서울특별시 강남구 언주로167길 15 (신사동),강남구,신사동
힐스테이트2단지아파트 203동 앞 유아놀이터,주택단지,서울특별시 강남구 삼성로111길 8 (삼성동),강남구,삼성동
롯데캐슬킹덤아파트,주택단지,서울특별시 강남구 선릉로112길 53 (삼성동),강남구,삼성동
도곡어린이집 놀이터,어린이집,서울특별시 강남구 선릉로 217 (도곡동),강남구,도곡동
성아어린이집 놀이터(실내),어린이집,서울특별시 강남구 논현로32길 16 (도곡동),강남구,도곡동
성모어린이집 놀이터,어린이집,서울특별시 강남구 강남대로124길 65 (논현동),강남구,논현동
